text_object,containsMention_category,weekday_category
"rt price all the rappers that have endorsed trump should start a pac and call it pac",1,4
"rt for my birthday kanye got me the most thoughtful gift of a lifetime a special surprise from heaven a hologram of my d…",1,4
"rt its hard to get your voters to the polls when you keep sending them to the hospital",1,4
"then eat them",0,4
"anyone else has a problem with me sexualising jm? please find the door and exit the boi is sexy af what do you want m…",0,4
"shui oh okay qinger wont say it",1,4
"rt failed rino former governor rick snyder of michigan was a disaster with respect to the flint water catastrophe and a…",1,4
"pisces",1,4
"rt any us voter who hasnt cast a ""mail in"" ballot should now take it to an election location or official dropbox in the …",1,4
"rt hot cheeto wings <u+f><u+faf><u+f>",1,4
"they’re both on sale on steam for $ the real question is will they run on windows ",1,4
"why do people not understand this?????????",0,4
"rt when we say that youths will take over power in i hope desmond elliot is completely ruled out of the picture because t…",1,4
"rt accept that they are dealing with their own insecurities and move forward with love",1,4
"rt having a lovely chat",1,4
"rt glambert …",1,4
"me and who <u+f>",0,4
"a new study identifies genetic tweaks related to innate immunity that allow bats to serve as reservoirs of viruses…",0,4
"his teeth literally look amazing",0,4
"rt objectively speaking baekhyun deserves to win best male artist because out of the nominations he has the best physicals and…",1,4
"rt if you have created many email accs use them to subscribe to ateez and kq entertainment channels on youtube …",1,4
"rt ""enemies of the people"" ""queue jumpers"" ""citizens of nowhere"" ""bum boys"" ""picanninies with watermelon smiles"" ""letterb…",1,4
"we love to see it<u+f>",1,4
"thank you for my a folder binder my diamond paintings are now home",1,4
"i am not a kid nor i go to school or collegei have a decent job and…",1,4
"rt jennie kim wearing a gentle monster shades hits different",1,4
"x i pulled my hair from her hand and left to go to the other shop screweddd her i’m not gonna touch her g…",1,4
"rt huge breaking exclusive hunter biden has a pornhub account where he uploaded his personal porn including with family membe…",1,4
" done with the semester huh <u+f><u+f>",0,4
"the first use of the word androgyne was recorded in it has only been in the last years that people have…",0,4
"rt you have my word if i have the honor of serving as your president i will do everything in my power to defeat covid her…",1,4
"rt ben jealous ""black voters could be the difference in almost every battleground state""",1,4
"yes video its here save this link incase i dont respond",1,4
"look it up if you dare",1,4
"i’m tripping or ch lowkey a better networking tool than linkedin? <u+f>",0,4
"rt who wants to shave my nut sack",1,4
"rt i have never understood why people destroy the cities they live in where incompetent impotent leaders are either too…",1,4
"somebody told me there would be cookies for those who hung on ps i speed read and only caught two…",1,4
"shinwon as my mom wooseok as me ptg",1,4
" i swear to god my fav for now<u+f><u+f><u+f>",1,4
"rt i needed one street anthem like show you the money wizkid please <u+ff>",1,4
"rt aggressive chlastor shipper attacking vivzie the self entitled selfish audacity in this attitude is why the creator o…",1,4
"rt mono quotes a thread <u+b>",1,4
"rt she my lil boo thang",1,4
"thanks for the shoutout today",1,4
"rt pete buttigieg for the win this is a with a master class on handling a maga heckler in florida and got the guy to denoun…",1,4
"rt i can believe lil wayne did that",1,4
"rt falchion knife| blue steel rt and like subscribe in hrs good luck <u+fe> csgo csgogiveaways…",1,4
"lmfao gahdamn",1,4
"rt dallas district attorney needs your help he wants help finding videosphotos of people injured in protests please read th…",1,4
"rt singapore from next week open to travellers from china and the australian state of victoria australia coronav…",1,4
"some of the best games out there tend to be on previous generations some of the most charming content ri…",1,4
"we love you louis",1,4
"just remembered this",0,4
"rt from russia with love watch russian jam band the legendary flower punks video for their cover of s ""a of d""…",1,4
"rt who ever asked for “live” pictures on the iphone? never have i had the urge to capture the four frames before the actua…",1,4
"are u okay",1,4
"<u+f> thanks",1,4
"rt the evolution of chwe hansol’s pings &lt ",1,4
" water swallowed them <u+fc>",1,4
"very disappointed in this response from nicklausi suppose another old white guy with privilege gets to spew this t…",0,4
"facts that bro that shit caught me off guard had me thinking for a min lol",1,4
"rt why are they so agressive? like i don’t get it why do they stand up so hard for a man that would throw them…",1,4
"rt ffxv nocts sworn protectors",1,4
"rt must be your th",1,4
"rt lets do this blinks reply juseyo<u+fa> mama’s fan choice awards mamavote blackpink",1,4
"cockerton …",1,4
"rt the same rappers who tell you that you can’t turn a hoe into a housewife are surprisingly hopeful about turning a racist…",1,4
"rt wizkid and burna boy never disappoint <u+fa><u+f>",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"rt trump and his sycophants dont want to just steal this election they want to steal this country",1,4
"rt missouri citytexas right now this is a biden rally full of trump supporters",1,4
"justice for breonna taylor",0,4
"seusss who be diz mad man<u+f><u+f>",1,4
"tio backman",1,4
"pov i write a tweet out then reread it and realize i sound like a sociopath so i just delete that shit",0,4
"find the kim boram girl kexols u guys really good at this",0,4
"rt also if anyone wants to watch the results of the judging round live tomorrow you gotta get a free ""ticket"" the prop…",1,4
"so just give me all of you",0,4
"doseofe e no pure at all at all",1,4
"xan got r worded <u+fd><u+fd>",1,4
"rt dst mehn the last part of burna’s really had me in my feelings <u+f> rip to our fallen heroes you are forever with…",1,4
"rt every single vote for a republican at any level of government is a vote against democracy from sea to shining sea the p…",1,4
"rt $ k idr giveaway retweet this tweet follow and myself retweet their pinned tweet join tg…",1,4
"one month but we fear longer ",1,4
"baaaaabe",1,4
"rt typhoon needs to get ready for a blue tsunami",1,4
"rt texas — has an important message for you about our future",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"rt nams three steps<u+fa><u+f><u+f><u+ff><u+f>",1,4
"current conditions from iow weather centre °c mph e hpa mm iwweather iwnews itsamazingoutthere iow",0,4
"i am a sagittarius and that’s why you are not going on the phone anymore",0,4
"rt reckless to kick off the album was a fantastic idea madeinlagos",1,4
"aa saw three tweets of such as well",1,4
"have a great kape morning",0,4
"rt these birds are sport superstars",1,4
"up to no good im sure",1,4
"rt american university students meredith reilly and zachary houdek requested absentee ballots earlier this fall but when they realiz…",1,4
"he blocked us for the same reason bro lol",1,4
"i’d question his ability to understand multisyllabic words unless there’s some context to racism…",1,4
"house of wolves but boy division is up there",1,4
"physically incapable",1,4
"progress this week filed for non profit status found legal help found a pro bono bookkeeper met about unif…",0,4
"rt the very iconic balenciaga fit",1,4
"¡hey hola ",1,4
"im disgusted please dont go to this restaurant owner is racist just watch the video",1,4
"rt kweku appreciate your dadhe a real gee",1,4
"join the central labor council for their defend the election webinar this friday at pm",1,4
"hot chocolate season coming up <u+><u+fef><u+f><u+ffb><u+><u+fef>",0,4
"rt introducing my new best friend for life ron everman",1,4
"rt vote for got <u+ff><u+ff><u+ffb><u+ff><u+ffb> mamavote got",1,4
"rt someone somewhere in the us right now is planning to wear a costume this weekend that will ruin their entire life don…",1,4
"rt mass graves of iranian political prisoners destroyed by regime amnesty international warns iran massacre",1,4
"with luck hell be in prison",1,4
"yall i am scared bc jungkook knows cameron what if he watches the thirst tweets reaction vid too yall i am scared…",0,4
"it’s all g",0,4
"rt mrs white german based north rhine westphalia the left behinds ",1,4
"but wizkid really no dey get any banga from this album top ghanaian artiste dey produce real content",0,4
"rt this is contactless and thus legal for ",1,4
"rt wd in his general appearance prophet muhammad pbuh as beautiful pure simple gentle and yet so common as any other perso…",1,4
"positions by ariana grande yes",0,4
"rt take what u need n pass it on",1,4
"close up",0,4
"crazy frog theme slaps good choice",1,4
"rt our fall sale has begun a perfect time to pick up guiltygear xx accent core plus r on the cheap alongside ou…",1,4
"ill never chase a man but if he looks like link neal a bitch might just power walk",0,4
"rt busted commerce secretary was on board of chinese joint venture — while running trump’s trade war",1,4
"the supremes havent wade in yet every battle state theyve rule against republicans",1,4
"rt @signedcourtney please stop unsending messages on instagram say shit with your chest or don’t say it at all",1,4
"tomorrow night at pm activities southpride",1,4
"rt i’m at the age where if u ain’t got no structure to yo life and u still doing loose wild shit i don’t even want you around…",1,4
"what are some good mics i’m looking for a good quality one",0,4
"rt madeinlagos is finally here god bless for blessing us with good music<u+fa><u+f>",1,4
"work flow",0,4
"rt let me throw it back on this fine thursday <u+ea>",1,4
"forever",0,4
" identity and cloud security articles october iga cloudsecurity",0,4
"english quite literally left the chat",1,4
"rt friendddddddddddd",1,4
"thank you lovely to hear and ill pass it on",1,4
"rt twice and m countdown ""i cant stop me"" on youtube <u+db><u+c><u+c><u+ca> eyeswideopen icantstopme",1,4
"rt retweet if you miss skeppy techno dynamic or if you burned down an orphanage no one will know",1,4
"talk about it",1,4
