text_object,containsMention_category,weekday_category
"rt how it started vs how it’s going missing the game and the fans",1,2
"i really miss working with and ne up in town always such lovely shows",1,2
"rt the trump presidency by the numbers",1,2
"use to be good still $ a pie?",1,2
"rt maybe if yall stopped setting svt up and focused on streaming instead we could’ve reached m views by now just saying <u+f><u+ffb><u+d><u+><u+fef> e…",1,2
"on the other hand you just told them what not do do <u+f><u+f><u+f>",1,2
"he is a mystery to the small account side of twitter",1,2
"rt me and my kid watching every disney movie created together",1,2
"rt after weeks of multiple health screens and asking everyone to quarantine i surprised my closest inner circle with a t…",1,2
"rt our hearts are broken for the family of walter wallace jr and for all those suffering the emotional weight of learning abou…",1,2
"delrey i will never forgive u for changing it",1,2
"rt <u+fd> volleyball final lady camels win st round ofth region tournament campbell county montgomery county nd round t…",1,2
"in our eyes via the eyes of my colleagues meded so proud to work there",1,2
"i dont even last a month on here",1,2
"rt the worst form of death i can’t even wish my biggest enemy is dying in the den of the criminally minded nigerian police…",1,2
"marcieb put the crack pipe down hunter",1,2
"rt i think doing coke is healthier than this",1,2
"rt the moby huge needed a friend",1,2
"rt onlyshoe bringin her back for halloween",1,2
"well i hope that works for you while on the other hand ill wear a mask socia…",1,2
"analise ",1,2
"i hope so",1,2
"multiple mutuals starting blood of zeus netflix might have another hit? we gon see",0,2
"rt arise tv is the cruise this morning they were reporting their fine from nbc and all the fashola memes calling him insp…",1,2
"i did read he injured his acl maybe his abilities have been hampered because…",1,2
"me everyday",1,2
"rt everybodys so busy pointing out fakemelania in this photo that no ones noticed that john barrowmans flying the heli…",1,2
"rt i got betrayed while my heart was pure i will never forget that shit",1,2
" tomlinson request tomlinson fridaylivestream a",1,2
"rt manifesting open for a surprise",1,2
"hellooo faa have a nice dayyy ilysm",1,2
"rt i’m glad i gotta strong mental cause my life really a series of unfortunate events",1,2
"her racist needs to get gone",1,2
"sbes rescue svcs page received at ",0,2
"it’s got a nice ring",1,2
"rt fheck it giveaway time im gonna give away x £ amazon gift cards <u+f> simply make sure youre following and rt so i can…",1,2
"gawd damn fake news <u+f><u+f><u+f><u+f>",1,2
"rt this is so ridiculous and yet i am laughing out loud",1,2
"rt admitting mistakes taking ownership and being transparent we are all humans and we get shit wrong its so impressive to see th…",1,2
"gotta laugh at how he attempts to silence with his right arm hand such an idiot never existed",1,2
"kungarna tfg do be suffering tho",1,2
"rt this is the best thing ever",1,2
"wonki unittt???? <u+f><u+f><u+f><u+f><u+ffb>",0,2
"rt this lady is such a nut also pretty horrible as a human being and a “christian” but most just a nut",1,2
"everyday jesus christ is born in the hearts and lives of true receivers of his spirit a physical…",1,2
"i cannot stand bad acting <u+fd>",0,2
"rt free alex jones",1,2
"my unpopular opinion strawberry cream cheese is better than regular cream cheese <u+ff>",0,2
"send them my way cuz these niggas masculinity be too fragile for my liking",1,2
"pain funniest thing probably being that simon picked on forget in his book from what i got of this itw weirdos squared",1,2
"rt spirit bomb <u+ff>",1,2
"rt oscar isaac as moon knight <u+f><u+>",1,2
"rt time for my first ever writerslift i retweet every comment drop links to your website blog book or ebook and…",1,2
"what’s your squirting distance? how many fingers do you use? do you fart? what it sme…",1,2
"rt third most receptions in the nfl this season ",1,2
"ejecteject hello allstate? you said i’m always in good hands right?? my skipper is going to…",1,2
"rt performs ""classic"" from theotherside watch",1,2
"rt sky is recruiting for its finance graduate programme – osterley skytv graduatejobs graduatecareers",1,2
"rt new video americaneedsmichigan sound up narrated by two time emmy winner daniels we need you to help u…",1,2
"rt the serve????????? <u+ff>",1,2
"dya know the thing that struck me? one of them had bright red underpants",0,2
"rt new video americaneedsmichigan sound up narrated by two time emmy winner daniels we need you to help u…",1,2
"rt in case you didnt know under president trump the black prison rate is the lowest in years and the hispanic priso…",1,2
"let’s makeout then",1,2
"rt dream item halo giveaway <u+fd> rules <u+f> ·follow me ·retweet with tags like ·tag a friend ·comment your dream…",1,2
"kozora james was probably the strongest steelers player ever",1,2
"the faces from the girls at the beginning caught my attention and i accidentally ended up creating an inception mo…",0,2
"you might wanna get that checked",1,2
"rt it is scary how out of touch the extremely wealthy are normal and private island in the same sentence my god",1,2
"rt bighit postcards from tae jimin and rm <u+f>sobs",1,2
"rt i feel like i should pay to even look at felix",1,2
" best edit ever no lame song <u+fd>",1,2
"a couple of teams have always dominated been the same for years",1,2
"show me a horror thriller movie where it doesn’t rain",0,2
"its supposed to be but i think we laughed the whole fucking thing",1,2
"im way toooooooo emotionally i just want to cry",0,2
"if the cat wasn’t splashing were you really smashing?",0,2
"grande",1,2
"rt breaking fmr us attorneys who are all republicans endorsed joe biden and said trump is “a threat to the rule of law in our…",1,2
"its one of my fave among us steamers birthday today wooo happy st",0,2
"rt styles if i could vote in america i’d vote with kindness",1,2
"jakob mart <u+fd>",1,2
"rt kamala harris is joe bidens running mate joe biden is kamala harris running mate its a ticket who even is…",1,2
"teach me to be like you so i could not give a fuck <u+fa><u+f>",0,2
"shit my cover is blown",0,2
"rt no matter what life throws at you you just gotta keep it pushing dont give up",1,2
" officers hurt in philadelphia",1,2
"rt look back at it <u+f>",1,2
"i love the animations of every song in superbloom what is your fave? mine is probably the greyhound",1,2
"aryana at any rate it was at least original when it was made and i still think its pretty stylish",1,2
"you and everyone around you know that you’re dedicated and doing what you can to help these kids…",1,2
"zeta sounds more like a fraternity than a hurricane",0,2
"rt [<u+dc><u+cb>’s post] heeseung engenes~ ive practiced so hard today i feel so proud of myself <u+fa> have a goodnight <u+><u+fef>…",1,2
"rt my pleasure and thecircus i wish i didn’t have to explain how trump and his campaign are yet again welcomi…",1,2
"rt intimacy &gt sex",1,2
"rt we are very excited to announce we have selected with our st overall waiver draft pick logan is coming to u…",1,2
"rt this is literally my favorite moment of one of my favorite trek episodes ever and the one i tell people about all the time h…",1,2
"rt what the hell sana",1,2
"purrs adorably turns into a cute pichu",1,2
"rt buy dracula motherfker",1,2
"rt wow trump sued deutsche bank and got $m of a loan made to him in part by justin kennedy forgiven and he never pai…",1,2
"rt everybody mighty huh <u+f><u+f>",1,2
"rt took this picture at pm last tuesday and all k of us had one goal to make our voices heard we only wanted to sho…",1,2
"rt meanwhile in la paz the newly elected lawmakers were sworn in today the majority of whom are from the mas",1,2
"rt back women and big yansh jorobottlechallenge",1,2
"rt i cannot teach anybody anything i can only make them think socrates",1,2
"rt ladies if y’all take any man for free since covid came to trinidad god will punish y’all cause y’all can’t be giving it…",1,2
"rt sm releases karina yoo jimins teaser pictures creating a buzz",1,2
"rt i could say yes but who cares? plenty of people without college degrees could run this country better than trump ever has as mu…",1,2
"letssss getttttt ittttt latogether",0,2
"thank you <u+f>",1,2
"made my day",1,2
"rt i learned something today",1,2
"ai circus",1,2
"rt gop traded american lives for trump judges",1,2
"rt gladys berejiklian was at a koala hospital yesterday hours before confirmation hectares of core koala habitat will be…",1,2
"rrepublic any protections police get will be weaponized against people defending themselves from police",1,2
"that’s right just wanting to be called “doctor” because it would be neat won’t carry anyone over the finish line",1,2
"rt here is another good example of an idiot non lawyer writing as if she understands evidentiary issues",1,2
"the wonderful sea salt and cider vinegar",1,2
" i cant stop me twice",1,2
"gives me so much hope <u+f>",1,2
"rt thinking about this cringe again",1,2
"good night",0,2
"rt aver",1,2
"you know s been shit when you’re talking to someone about and your brain has you thinking was last ye…",0,2
"yeah that’s what i’m finna buy with this new merch he dropped not too long ago",1,2
"lmao wait why does that look like chorizo but like darker ",0,2
"rt we are not the same",1,2
"sorry i’m so late i had practice but that is manipulation and it seems as if they were conscious of it…",1,2
"outright lie shame on you mutual core you arent inta…",1,2
"rhodes open <u+f><u+fe><u+ffe>",1,2
"he begins to walk off “best her going then",1,2
"rt how your boys start acting when your mum calls you <u+f><u+f><u+f>",1,2
"please dont say such things if u dont know the whole story",1,2
"what a ride ladies so proud of all of you",0,2
"ma’am you are as well",1,2
"aa thank you i am thinking about maybe doing a non permanent pink or blue tho <u+f> but i really like this light hair on me",1,2
"rae left me deactavitinga",0,2
"you’re fucking wack if you act differently with certain people",0,2
"nkltos lol whats wrong with that? i might b the devil cuz am going tie u up n not stop",1,2
"rt me potentially having an allergic reaction amy",1,2
"or on the wrong ones",0,2
"rt + followers instantly ? retweet and drop your handle <u+><u+><u+fef>",1,2
"indeed i have",0,2
"rt bad news adorable bb leggings were too tight on chunky babys tummy <u+f>",1,2
